#ARO,Aro_name,SCP29,GZH32,YNH24,YGP10,GZC4,YGH49,YGE25,YNP26,YNH4,GZP26,SCC7,YGP4,YGC26,YNC10,YGE7,YGC3,SCE27,YNH10,YNE29,SCC18,YNC18,YGE12,SCH3,YNH11,YNE1,YGE20,GZH15,YGP33,GZC39,YGP15,GZP6,SCH11,YGH35,SCH29,YNC4,YNH29,SCC27,YGE24,SCP26,GZH24,YGH7,YNC8,SCH23,SCH16,GZC10,SCE19,YNE24,GZH13,SCH19,GZP22,SCH15,GZH25,GZP15,YGP7,YNC11,SCP21,SCC9,YGH47,GZH29,YNC34,GZC45,YGH26,YNE17,YNC22,YGP48,SCC6,YGH44,YGC36,GZH22,GZC7,GZH1,GZP14,YGE3,YNC39,GZP28,SCP12,YGE17,YGE4,YNC40,YGP47,GZC41,SCC4,GZC26,GZP9,YGP23,SCC12,YNC12,SCP7,SCP9,GZC9,GZC14,YGP41,GZP16,GZH26,SCP22,YNC31,SCC1,YGE1,YNH12,SCP11,GZH34,YNE21,YGC31,YGC8,SCE23,SCC5,SCH1,YGC16,YGP46,YNE10,GZC1,YGC9,GZC37,YNP21,YGC2,GZH11,SCC11,GZC42,GZC46,GZE7,YGC41,SCE10,YNH8,GZE21,YGE22,SCC22,YNE2,SCC29,GZH23,GZH18,GZP25,YGE30,YGE18,GZE11,YGH45,YNE26,SCP17,YNH28,SCP10,GZH14,YNE27,YGC18,SCP20,SCC25,GZE25,YGE28,YGH10,SCE5,YGH12,GZP8,SCE29,YGE10,SCC17,YGC11,SCH18,YNE19,YNC17,SCE13,GZH33,SCH28,SCC10,SCH10,SCE1,YNC37,YGE19,GZP24,YGC12,YNE15,SCC3,GZP13,YNH17,GZE23,YNC45,YGH48,GZE2,GZE18,YGC47,YNE3,YGP30,YNH13,GZH16,GZC38,GZE9,YGE9,GZE17,YNP7,YGH1,YGE26,GZH10,YGH6,GZH30,GZC36,SCH30,GZE22,GZP12,YGH28,YNC43,YGH17,YGE6,SCE15,YGE14,YNP19,YNE22,GZH5,GZC33,YNE8,YGH27,GZE27,GZP23,YGH37,YGE27,YNP23,YGH19,GZE5,SCE2,YGE23,GZH31,SCC28,GZH27,YNP28,YNH19,SCE25,SCC23,YGC39,SCP19,YGC51,SCH21,YGH20,YGE21,SCC19,YNP34,GZE12,GZP29,YGP50,YNC9,YGC4,YNE14,GZC12,YGP36,GZC43,YNC46,YNE25,YNP17,SCC20,GZP5,SCE24,YNH26,YNP36,YNP29,SCH12,YNC35,SCE8,SCC24,YNP30,YGC15,YNP13,YNC32,GZH28,SCE16,SCC16,YNP15,GZH36,SCP24,SCH22,YNH3,YGP31,YGH43,GZP27,YNH1,GZP17,SCH7,YNH25,GZC44,YGC43,YGC38,SCH5,GZE20,SCP6,YNE4,YGE11,YNP33,GZE10,YNC24,YGH39,YNE30,YNE5,SCE21,SCE18,YNE20,GZH17,YNP25,SCH25,YGE5,YNH16,GZE28,YGC52,GZC40,YNP37,YGC27,SCC15,SCP5,GZH20,YNP32,GZP10,YGP18,YNE11,YNC29,YGC48,GZC27,YGC45,SCH2,GZC18,YGH34,GZP7,YNP5,GZP1,SCH9,SCE4,YNP24,SCC8,GZC30,YNP10,GZC32,YGP44,YNH2,YGE13,SCP30,GZC5,SCH6,YNC44,SCE14,SCP1,GZC13,YNE16,SCC30,YGC5,YNH20,SCE9,YGC50,GZE26,GZC25,YNC47,GZP18,YNP22,GZE15,YNC41,SCH14,GZH21,YGH16,YGH40,SCH26,YGC53,SCH20,YNP4,GZH19,SCE12,GZP21,YGH30,GZC20,SCH8,YNP3,YGE29,YNP14,SCH27,GZC3,GZE6,YGH41,YNH15,YNP9,SCE22,GZH6,YNC26,SCP28,YNP11,SCP23,YNP16,YNE23,SCP25,YNC7,GZE8,YNP8,YGE2,SCH17,YGP32,GZP3,YGE15,YGE8,YGP2,GZH35,YGP39,YNH9,GZP2,GZE16,YGH25,GZE13,YGP34,GZE14,YNH7,SCE11,SCP8,YNC36,YNH6,SCP3,YGC14,YGP24,YGH38,YGC7,YGP38,YNH27,YGC1,SCH4,GZH12,SCE26,YNH14,YNE7,YNH18,SCC26,YNE9,SCC21,YNE28,SCC14,SCP2,YGP43,YNC3,GZP30,YGH31,YGP40,SCH13,GZP4,YNE18,GZE4,YNP12,YGP45,YNP31,GZE3,YNC25,SCP27,SCP15,YNH22,YNC15,GZE1,YGP49,SCP16,YNH23,YNH21,SCC13,YNH5,YGC25,YGP3,GZE19,YGP1,GZC16,YGP26,SCC2,SCP18,GZP11,SCP4,GZP20,SCE20,SCP13,YGH11,SCP14,GZP19,SCH24,YNE6,SCE28,YGH14,GZE24,YGE16,YGP35
ARO.3000005,vanD,3.401812913,0.116675429,0.081426722,3.376885795,4.853676479,1.533796809,13.40968568,2.464418224,1.288463996,54.05737038,17.40686892,12.32731126,40.09791528,3.51378316,9.194394491,157.9520033,13.39791956,0.632447578,13.43502671,113.7108891,281.0049538,12.89434614,4.667837983,0.295322267,18.10435739,12.19826371,0.570259724,12.64974604,37.30915198,14.55391408,65.37946599,2.134324269,0.592235632,1.300646918,123.0775349,0.209988814,8.950724431,12.62078449,2.233731475,0.412225173,0.412630502,16.14564557,0.119529549,0.441804558,11.50049218,9.792780971,8.240824633,0.892254099,0.24771378,58.61663562,1.455176355,0.493884831,78.31166919,6.823976602,17.14948087,1.590733816,47.1404053,0.465383208,0.195491997,220.8881494,0.544426879,1.409574802,12.31295357,55.50997741,5.115113279,9.173190684,1.278289666,39.30229508,0.153574304,332.0583629,2.840590414,53.56713615,8.268103891,30.61367416,28.89606442,11.8894414,21.84810888,10.97103861,75.07935739,70.99984712,11.3902944,110.9044266,0.077232641,38.29577842,44.78360342,39.578375,136.4578971,1.881796989,34.14423186,9.984507217,6.661403497,11.93557841,52.60128854,0.307983308,1.813769757,85.27127171,67.8623681,14.50795893,1.630807804,2.45779917,0.660856042,12.944901,20.52694672,255.6782578,12.58256404,96.06229351,0.968791942,231.3295799,11.11666531,20.27990279,335.1175819,43.97455584,4.993841185,69.34186783,84.74175749,1.05323631,39.79948922,8.304093898,0.551580244,10.08266779,21.34252752,18.75304739,0.792414654,14.24872625,22.17463851,7.801370393,12.49144322,44.36173704,0.42517612,0.052842051,112.6192209,10.96001644,13.82168733,11.73938523,1.775791893,16.84258751,151.9617812,0.783082502,52.4064841,0.514464315,5.521583519,249.4673251,24.0568047,15.3566674,10.85270761,13.30606683,0.152523111,6.581561268,0.080886677,86.11524061,16.39522265,13.21495426,147.0897854,245.6883309,0.535108864,5.856310829,114.3258767,13.6215453,0,0.140308754,9.417596943,1.259788185,8.45986168,145.2562637,12.7127808,124.7244668,12.93268099,10.20326107,59.32496268,32.90913523,2.416884281,13.66054671,210.2826958,0.245095683,14.49261221,11.72767432,143.9122009,145.4202632,12.67615056,0.61611583,0.567704278,43.59803283,7.226087593,16.24879449,10.46475193,2.683648956,0.862496461,11.72022678,0.789943536,2.333577946,0.23636255,0.684725242,0,9.089980022,99.88665893,0.710221984,144.2798701,0.533458617,10.91642043,7.031678196,11.40609763,5.707264293,8.27860495,0.676700468,0.18503495,17.04881309,1.052443475,18.63778387,47.5488398,0.050187306,13.12368935,48.72672735,0.192539298,17.61858965,10.63242588,9.446065323,0.612011943,18.05160736,0.156181115,6.564821622,1.072092002,9.594137925,14.6906872,0,7.533985633,7.671057536,0.785228655,0.382079122,20.83257846,18.82105833,4.926952965,8.324654447,91.74427089,9.728307631,38.62889996,162.0253322,10.6417895,77.79746222,1.192743179,1.22027887,14.01647518,15.74377283,60.27404899,102.8649908,21.23326821,17.50710303,0.40046107,0.901963302,72.86539991,0.121444791,197.3390277,13.96944927,58.31105167,110.9851457,24.82715563,6.62687174,241.9090056,1.237318418,17.32024789,141.3563998,12.63224616,0.826029656,3.716904047,3.597123218,0.377707702,9.735254977,0.674855218,35.30348231,0.049925191,85.9818426,1.01801729,2.282245831,25.75158023,1.108409649,4.542695998,1.654638154,8.996612921,2.15932396,15.55022154,21.04836894,2.513878691,14.92269338,304.0381023,1.128913961,7.404464664,19.31908061,7.65572282,4.952946781,11.98305256,0.172011389,16.5010869,0.9107879,19.41393499,0.429337344,9.558664892,180.2236623,12.92761269,9.724707936,263.4610488,33.58828469,40.75773836,0.947285295,1.03762222,114.1476162,12.75008431,17.80870359,190.1126931,218.8641915,23.24992332,61.33439879,1.081749284,294.4802292,0.094032901,104.2252553,1.947403433,65.86975979,0.733848194,4.425910396,55.74678351,75.71697407,292.697428,26.54028276,31.32670181,10.34226308,1.709418142,15.35517605,2.10423845,35.34275955,0.711283904,18.85286063,12.14021813,3.034501086,18.37248315,15.03753175,18.49200336,14.88086235,0.503703891,8.173110684,360.1616566,13.30011972,270.6213151,4.486381066,33.43091414,66.41314955,11.65184263,84.74416001,0.60249421,0.072821491,0.061880863,0.194692076,0.998142275,236.3155513,0.157117715,15.59374268,0.10149301,5.862093513,115.2434066,0.1817493,7.668430915,1.559861921,43.00592535,22.43600983,45.5676294,1.043852685,10.38124532,14.65812541,2.023419012,3.360233199,5.478331976,1.248435887,0.463156288,246.5355572,3.962873158,47.12334117,2.670392853,111.2813796,13.86302046,3.028493355,30.13175019,7.027856311,7.835078854,9.087437255,0.776910275,12.43820155,51.92879513,13.79403607,12.15797141,4.033347365,0.485910459,25.84672767,1.606252037,34.24361908,10.51262182,0.853047895,14.36102662,17.26977978,9.057996542,1.155786656,9.234267482,6.16412558,2.003191569,0.284112178,2.199768237,3.169471789,7.709493774,0.387394693,84.18174759,5.446543742,0.787228446,42.64213572,0.177539289,0.810039183,13.1836073,0.642517833,12.2582141,0.294927218,10.83859026,16.69242703,9.327494258,15.7238863,16.50884134,2.75333997,3.333253884,181.9201281,45.82971544,1.031692581,13.14288846,0.223412667,125.4970173,15.9036889,13.24612296,36.42950066,166.0951942,5.486865353,11.88924383,55.61891353,2.766022922,27.83159976,2.831861321,164.9058211,14.71183019,13.10876113,2.023311341,1.17991676,0.510860997,109.2229983,0.524768583,17.47804743,33.52868431,11.39784625,10.46252789,323.0731516,8.952739048,8.485155503,0,76.54503294,8.514305316,29.85422048,11.51146217,66.01833234,3.302262841,1.682823802,54.44874147,1.378406341,15.26658897,10.71920538,2.833984435,9.7213918,8.226831258,61.88010825
ARO.3000010,vanA,2.402282622,0,0.053037405,0.859334898,6.77226667,0.270335547,14.08177941,2.586328101,0.115942374,2.724418095,2.87307378,1.435224026,1.373650542,2.368439922,14.21325216,1.627709747,17.5179109,0.519920617,9.441317764,0.557141147,1.067103197,12.09944149,0.267318954,1.142991177,10.66663604,7.838886316,0.067830955,1.475524652,2.86198342,3.652101172,1.346165222,0.661283552,0,0.139152599,0.811999745,0,0.607869908,8.851507446,4.25474099,0.225512707,0.168219544,0.886729289,0,0.151171962,1.278728806,2.961985798,9.488535569,0.170143113,0.220296057,1.247760258,0.296504271,0.154398222,1.708134954,1.851931675,1.678685798,2.040414513,5.937184437,0.36995591,0.286501446,0.156722724,0.190701615,0.629087195,8.269397475,1.541863417,3.126389678,0.685015227,0.844754243,0.251497953,0.890733451,1.479636105,0.145772817,1.420253087,7.092139826,0.2553299,1.174714706,3.379079274,13.40539633,4.699689184,0.657689345,0.795509795,8.132957677,0.466913166,0.198149889,1.541192625,3.658586782,2.524015782,0.743715759,1.783423517,0.728788099,2.480643874,4.996259578,1.115693646,2.093670256,0.819165107,1.053067949,0.732100867,1.804188991,7.70504344,0.035893963,0.719848938,0.646136005,7.299895705,1.403713344,2.706077385,11.55635408,2.158525199,0,1.000402501,1.647811453,11.28578986,3.434767922,1.307199983,4.986427182,0.920749172,16.94460017,0.354061904,0.837223828,5.608031495,0,4.951225938,1.761148413,12.49077673,0.039472952,9.656896447,15.69683144,1.214073537,12.83301099,4.41573556,0,0.36160311,1.142788543,12.37187966,12.81949989,5.746940813,0.41951972,0.82647336,1.184434631,0.306698864,2.335962046,0.22954547,11.16828031,3.526798371,0.928518185,0.474670879,14.6327102,11.11776758,0.149019202,1.940732947,1.001027285,2.165184373,15.29323046,6.664617068,0.205577012,2.310906204,0.72451226,5.248850859,4.717141738,15.20346293,0,0,2.181393225,0.040478974,9.436703515,0.815979969,10.29645537,1.605753372,4.563348959,9.782292257,5.14367221,1.092545351,0,6.535920153,2.07105399,0.837790395,7.211824349,14.96930932,1.122219549,1.307265213,2.804952566,0.654610382,0.278665361,1.039117591,5.190220578,7.367985852,7.16748329,2.090388441,0.96331865,11.34069909,0.953558709,0.091365164,0.277718346,0,0,6.23169881,1.543517403,1.1041636,0.400717378,1.919182546,12.16142852,8.862765679,8.891297198,1.068123721,5.719431987,0.114884223,0,11.48825449,0.907317515,13.727713,1.147412938,0.284450072,11.45152171,0.406415749,0,10.28822311,1.143886198,9.622790598,0.215371469,21.69032336,2.094441441,1.090236407,0.394885002,9.822060059,1.089092946,0,1.663369795,1.956721712,0,0.104293806,10.47017924,3.637117263,1.175019372,3.914323323,2.511864563,1.712297727,0.168010559,9.936908634,8.258463421,3.539086371,1.773271963,1.50366557,1.393874787,9.869436008,0.965418476,0.997459353,0.638228801,12.87862198,0,0.711475539,0.185893108,0,1.0576596,12.51399408,0.591308623,1.08295431,0.100914219,1.150181449,0.801553262,0.268165641,5.515214225,0.619971018,2.941787752,0.049748098,1.289604359,0,0.589554236,2.273714459,2.666623832,1.446657567,0.08419816,2.338021187,0.044353062,0,0.3527055,1.417996515,0.822812476,0.601938611,4.252137485,2.024204211,8.428355158,11.45595703,0.6352375,9.951880002,1.584794072,0.233271977,2.9652426,8.602065194,9.625491255,7.072232201,8.916105543,0.269261984,0,0.136826136,12.71136933,0,11.58279406,0.285236141,1.734807215,0.046372175,0.654798633,13.39636459,4.338157802,1.105129666,1.498916534,1.194641479,3.048003196,14.69487119,0.845107232,3.660333197,3.58570056,0.419169022,0.097787364,3.298546853,2.21295524,1.655556266,1.617339605,1.175587795,0.580262084,9.744532956,0.529373858,0.254631881,7.490816621,0.103999267,6.106582405,2.690773172,0.215149898,13.28339564,2.167934899,3.975154697,0.258196498,0,11.39977314,2.058987134,3.703980212,10.06537555,0.911100207,3.553188368,0.103982681,5.697120295,0.522651004,10.95708868,2.474587841,0,1.77488369,0.121096574,10.80711711,0.220910386,0,0.369356941,0,0.508904888,0.2259769,3.663528137,0.318047041,1.909210047,0.149770766,5.239258729,2.352982316,0.173815799,1.555667414,1.464672589,0.551660121,11.49281822,0.536681472,0,0.421568812,6.70497722,0.276029424,0.21158688,1.081568064,3.560148133,0.688441329,0.769036491,1.681667055,0.313609568,1.650700532,0.725702434,8.92777368,1.327213942,0.360216652,11.69854877,1.398543453,4.746280128,0,1.603183724,5.153649789,11.88028857,6.592498551,0.856571658,0.219578329,0.555192364,0.069355703,1.988593277,9.120708912,0,11.1537378,1.135679682,4.017615525,0,7.48513336,0.77601928,0.082036461,0,2.624294621,1.752334708,2.456228272,0.789497414,2.13931476,1.126230466,0.091886475,1.299768644,0,0.095608701,10.03592951,0,10.60796675,0.633371136,0.076919772,13.82302168,1.413456261,9.491869191,2.442043679,3.202302498,1.397668213,0,1.211764994,0.232638013,3.565191688,0.175831807,1.396330702,12.10779273,7.136774528,0.405342808,2.469838597,1.390138777,7.920197781,0.620132813,0.722612748,0.60340783,0.558047301,1.702673163,6.066047453,0.518985648,1.033879985,0.129726746,1.460857365,1.639641064,0.357870477,1.269066371,1.167537771,7.432467525,0.782516012,3.216251623,1.470082167,0.35393751,0,1.108220193,2.425307165,1.710819836,13.81850418,0.755476818,0.326213644,1.602526324,5.666084038,0,0,17.58516785,0.118894494,11.64553618,10.7393092,2.351029935
ARO.3000013,vanB,1.549675038,1.210581606,2.091881425,2.257377694,10.5701848,0.991156765,14.33777556,1.593206798,0.143294796,27.58737043,5.39433024,3.128627732,8.967968297,0.833163193,12.67888014,17.57756925,11.73338493,0.551097744,11.89458707,68.37487584,113.840295,5.203805675,0,1.958778135,9.427419395,8.980043107,0.122577767,5.191732534,10.89225791,5.685435279,30.08318258,1.000887459,0.249820306,0.466463584,44.93851221,2.17052209,0.997952055,7.451561826,2.976661853,1.260739426,0.680441904,5.952421671,0,0,4.191584777,1.021767179,1.691073659,2.346620925,1.00236001,26.10752653,2.093012087,7.274266456,32.99105243,1.793969608,3.812043497,1.953908045,27.76866327,0.775369527,0.798469726,86.46637113,0.166124326,0.981957055,3.986928084,1.013106799,2.251699915,5.236389445,0.847768444,6.611130412,0.746038263,205.4067807,0.285930266,22.24855221,7.018145541,0.541111991,13.54961131,5.979683547,17.96053916,5.180210162,0.034317874,43.47721271,6.499467609,42.67912795,0,16.12476558,25.77336046,15.55741779,76.35481794,5.348010637,19.41003369,2.243022656,3.127941394,7.20922453,22.09436759,0.261403337,1.732714597,2.239811184,23.50102922,14.7017509,1.467996322,9.794236749,0.325634085,3.70812067,4.032173863,140.3860981,5.133232917,36.28851312,0.365837947,90.78111197,5.923295979,6.042650569,147.5763761,1.011993835,4.538109473,27.68357235,4.375170121,21.02638751,18.56679384,20.48365903,0.137808983,6.282299301,3.959571482,20.37159535,2.668932613,6.843053335,5.91126114,1.235596415,11.4555112,25.28862884,0.544017673,11.51465237,50.7839235,9.597595641,11.72157194,12.63909072,0.344891423,0.753486102,62.46165461,0.399160074,21.36580417,0.088697985,5.861805461,15.96595787,16.87761752,1.03288195,8.566485365,11.85938691,4.944613455,9.997607161,6.912127136,37.65613148,9.464747075,9.441397404,73.71373718,66.62557264,0.558933258,3.645376837,45.8950783,9.493232292,0.175221124,27.73127731,4.031016594,0.152053,11.3903477,61.33174941,10.48928764,60.64917975,7.091250695,4.450197834,28.57058719,13.18851889,0.950296045,5.630347315,132.3004489,0.783839282,10.28080422,8.900618938,31.93312702,67.54275196,3.950200172,0.636200007,4.327316851,22.87468416,3.246375324,3.470225206,6.279158313,0.51884864,2.360354141,9.750280906,0.849922142,1.375390376,0.144577093,0.287218709,8.010517426,7.700556978,47.85297203,2.141518182,50.10437744,3.34047251,10.1719966,2.180542665,9.71777976,0.785949841,4.727366183,0.687363618,0.053015632,7.477091277,0.542468249,2.764422949,25.62790664,0.518251531,9.936657778,18.18033282,0.723966587,9.818761214,1.52668697,9.522738502,1.979766511,2.781200288,0.232397927,4.706403329,1.194768961,11.67407984,1.845074923,0.163548878,1.956922251,2.117838348,0,2.247898841,5.85281768,4.443862551,4.542714636,5.396202407,42.1533413,4.085413321,17.76287784,7.645603682,4.256662061,11.886337,0.797737414,2.984887919,2.851059696,2.66845745,28.69268033,48.76442908,10.94053756,6.938460926,0.464520678,0.902597532,27.80746869,0.222854275,86.77368643,9.683767209,29.8395232,41.86930574,3.212283286,3.899325645,106.424682,0.462888978,11.49068246,61.09911928,6.090093264,0.747484119,2.352557298,0,0.267095003,3.600190091,3.555645823,17.17895204,0,43.3414275,2.7957156,0.190294561,13.46503383,1.459366825,0.877120167,0.860552698,11.69520248,3.605122651,9.261509413,7.708250422,1.213192722,8.087008191,146.2429657,2.453500185,1.347860217,9.275442717,0.732385177,9.224997682,3.014791214,3.756780693,7.490867482,0.338210658,11.0722742,7.264784678,6.477838732,55.10930553,6.456721822,4.559529718,72.17217745,3.871635127,19.17288253,0.899954148,2.035473969,51.05880735,6.149892444,5.101194838,2.537260016,43.71540278,8.84304823,3.997488055,0.768762704,148.520977,0.129121409,53.53332812,1.442618673,28.99792755,1.541965046,1.188053944,23.13117524,29.47794374,136.1128301,11.03654784,13.40268486,3.550664326,0.893918785,11.36845881,0.88916642,12.01285257,0.810033785,0,11.82115612,3.335882392,10.92625976,5.137668762,6.137893617,0.623677473,0.29294613,3.835644626,224.0514064,8.256216726,139.1678997,0,13.03373351,26.27684564,9.433530176,0,5.629897714,0.489732569,0,3.685742096,0.565898158,49.57603235,0.163919348,7.194857615,0.347535864,11.66355442,56.19015083,0.471795726,4.354040953,0.287422309,18.88359923,7.281883921,22.38776829,0,0.961011705,9.951644868,3.884930207,0.202562548,7.543269512,0.137978848,2.131347645,119.5220799,1.53386807,19.57586319,1.322900293,43.95178974,8.473550601,0.894529078,16.3666997,6.101045849,4.713176574,8.927830735,0.242201374,5.140081457,17.7995013,6.363651403,7.177336347,1.205206293,3.168046059,10.44788523,0,14.05845855,9.534340359,0,7.95714047,4.478502592,3.021063767,0,9.730824142,4.549539484,1.376834451,0.602749147,3.221058152,0.934428195,4.633161114,0.557783394,7.848456791,1.960383759,2.984636569,2.209234322,1.119173567,2.033749742,11.31954225,0,7.318087192,0.088093244,4.846060208,6.261358806,0.971178649,10.15379194,3.607045305,4.242817558,1.382060341,73.90579024,23.48979466,4.005231434,5.455536014,0.4128031,57.52437218,9.362751072,4.786622909,15.57089947,72.87643803,1.222783203,8.92252602,0.584100631,2.058548953,14.26740554,0.474447576,63.23066112,6.819926385,6.182163518,2.06892715,0.583868747,1.297083498,5.432908676,1.257941809,4.154612698,12.67538889,8.368170247,4.48175146,157.9061519,5.353387945,2.044329939,0.0873702,38.55244655,4.866325197,13.22420193,10.21867846,30.13169308,4.095977663,2.254509817,20.2584586,0.064177425,27.07942992,13.01389062,2.111746931,8.411116771,4.863139611,30.2606624
ARO.3000024,patA,57.26003517,81.08190491,39.82951989,89.46868715,121.8533278,98.63071587,56.4743021,49.10364277,62.677693,199.0426281,96.98695266,94.36232072,308.2860882,72.51408153,38.28180415,484.7711177,62.67808209,49.71530149,54.37745624,598.751083,780.9245385,70.47236678,64.68423937,70.82502209,64.34517255,55.09788611,50.97942367,154.1488408,244.7663253,96.46356164,221.2584554,86.50261647,42.9801031,53.13339792,582.0310976,163.3807605,77.77663423,45.50497281,41.82519115,76.83558378,85.00346643,637.6096475,36.27371228,40.30219459,116.6984068,80.97130567,17.36637054,68.53030931,84.40285898,221.5380805,71.99165505,36.94742019,276.5012164,75.22866235,105.0496256,51.77070951,230.9873416,20.64512475,73.65438053,588.7712718,315.3229473,51.91080286,42.5221395,413.1390809,69.5768446,59.46406404,89.679464,712.6679256,40.60328315,931.3192415,86.42291477,212.2806177,36.86785675,405.1699436,141.0875227,82.2944554,40.01467493,44.24839008,480.1820628,264.6783007,56.57673183,500.8070823,181.0868715,176.0039149,149.4230886,137.3041197,850.6430925,50.82520403,133.76129,97.57918452,49.85721993,157.8300433,230.5551976,45.46296025,71.46563894,207.5387459,398.379698,52.99147595,86.03933605,48.43940879,91.40861335,42.87414677,217.2316324,703.9183528,53.68573834,418.9595983,56.86592257,864.6448708,93.01109365,63.05904437,741.9582369,703.8140807,157.7763462,235.0768331,525.263347,64.14736073,262.6531113,110.4980382,382.7065674,48.96824397,204.8667438,64.83871144,52.75927924,57.71996913,60.81581192,45.07883319,48.75864619,171.2071508,89.34693129,64.08289237,359.3792614,47.54251825,57.12712972,62.02038811,90.27933506,100.8593372,415.7693697,110.2572218,160.869817,61.2303473,38.03682702,623.1622387,115.3995415,187.4637793,53.23035706,58.86710489,118.6006487,47.98907937,75.65864346,315.9098785,65.27601036,26.75996753,523.842797,493.4224183,104.6976343,32.96471948,359.3736882,74.86066054,97.39467102,80.46208137,66.47079714,70.56951126,48.72353406,384.1569004,62.36250729,424.5118944,249.7710752,69.71445982,164.6419102,150.2207174,58.44875699,49.73785666,849.1347027,45.68438459,44.84596506,53.92663658,782.9682996,485.0020561,64.31856197,88.86593241,45.77527665,365.0439311,58.08537645,41.15270183,61.35725608,43.95750058,45.41630933,54.34154938,95.77645417,74.87087023,73.3160878,390.6542647,69.94549832,50.15634706,323.8862985,64.92251605,609.2963086,58.54010636,52.48845131,33.33876021,47.4080794,49.09339905,17.09272855,87.12130838,111.4118056,47.28748544,49.69930424,81.33344598,206.1095554,95.06759369,60.8043384,172.4425387,40.30503409,52.09142299,10.33092522,52.2829949,59.59056928,107.9975832,50.16495462,62.07729093,49.67090852,48.69283851,115.0321666,387.9790736,49.12701538,663.087781,54.2313416,60.85449128,49.42068868,110.3857675,62.099505,52.01627471,324.1993869,91.59430948,555.956503,924.8548798,62.31385251,243.0385182,78.75852115,83.43226067,180.8201262,43.54669033,207.809965,341.5145091,128.0178838,57.54777355,104.32555,55.09975085,250.3545631,114.3420311,638.8762586,74.25246134,645.0955682,337.2131398,197.7013365,63.90080477,768.3148466,65.71592817,58.18270625,440.0264714,85.21161768,86.60902275,28.14995874,95.24319943,78.07874805,134.0159537,47.10288775,193.9738622,50.14403255,304.3144781,53.3253867,89.94007664,97.98050963,180.3878792,542.9082287,78.62645802,45.83559267,28.92793466,61.25582729,52.17398787,57.17470399,53.76074258,780.4058028,22.23778496,37.43033714,58.89431398,54.78495775,43.98606861,25.65824016,42.53235474,90.50796629,65.89014553,41.66897618,45.85150046,49.36476113,478.5035383,65.47793513,80.02899052,560.8917598,128.7719669,137.2964803,109.4355065,45.81539417,369.9901083,70.40289445,61.62614344,561.2528361,644.8095006,84.69462988,246.3376243,38.62108036,716.4844665,89.11294053,309.2306371,52.18500122,247.9980421,59.23898353,41.4928157,211.7179005,216.2450873,770.0599988,139.5616764,103.428117,89.27457101,94.82311012,53.22306722,49.51407403,144.8102653,70.44020189,189.4403866,64.28499127,177.047261,146.8488927,49.71266239,110.5080145,562.1212609,69.2163847,23.39109739,940.1843063,73.09272216,699.9169562,55.29149914,160.031293,253.4097708,65.78989816,496.6776415,65.31115379,46.94710768,48.04596071,47.22343039,69.96342626,464.5862534,48.99701691,99.72527233,52.12631599,38.35211958,381.4407771,99.77146556,44.50382724,43.12824897,169.1222854,60.67010614,177.9789873,33.4141389,50.30751852,61.29203447,29.41681808,61.0510519,56.66453498,50.0674286,39.75470121,678.560009,48.35304201,175.4368245,79.12240464,303.8856911,55.7038119,121.9800054,517.3904184,55.81059731,70.83306067,47.55726807,58.41047811,94.22291996,154.5494078,54.41407559,49.2024946,53.84922048,78.84103054,170.9904571,53.94009853,161.3241012,57.9329589,94.54648846,56.70884645,94.69814402,48.97191936,33.59556307,40.32241521,39.63574557,291.9737097,86.97546014,77.76615297,358.6971339,91.11338766,87.29192173,280.4617332,80.11666812,49.98045601,300.0981253,41.68464319,79.99370387,62.49066392,17.28075733,60.97317462,76.70739317,155.8447249,75.2889159,113.1870134,65.21244614,94.78624011,71.77967044,47.5307747,555.8118651,218.092443,154.2830504,87.81055336,54.19590419,364.1990742,51.80030602,55.38430391,148.5355659,476.2607911,62.18865028,54.13796023,397.0292925,19.86544385,98.15523193,69.64511934,779.0927583,44.7971297,70.69523944,21.8532868,58.10079526,55.38293549,362.778332,71.5183882,237.2799285,167.2967168,54.26145709,170.1475304,836.0669866,163.3406269,39.57852978,4.613524357,265.8111162,89.84377966,149.7805359,79.32128285,211.8274593,32.92366504,57.55392191,156.3011121,39.4304475,96.13371663,67.15193905,36.98772116,52.27565093,38.56229016,209.7458154
