"","SCP29","GZH32","YNH24","YGP10","GZC4","YGH49","YGE25","YNP26","YNH4","GZP26","SCC7","YGP4","YGC26","YNC10","YGE7","YGC3","SCE27","YNH10","YNE29","SCC18","YNC18","YGE12","SCH3","YNH11","YNE1","YGE20","GZH15","YGP33","GZC39","YGP15","GZP6","SCH11","YGH35","SCH29","YNC4","YNH29","SCC27","YGE24","SCP26","GZH24","YGH7","YNC8","SCH23","SCH16","GZC10","SCE19","YNE24","GZH13","SCH19","GZP22","SCH15","GZH25","GZP15","YGP7","YNC11","SCP21","SCC9","YGH47","GZH29","YNC34","GZC45","YGH26","YNE17","YNC22","YGP48","SCC6","YGH44","YGC36","GZH22","GZC7","GZH1","GZP14","YGE3","YNC39","GZP28","SCP12","YGE17","YGE4","YNC40","YGP47","GZC41","SCC4","GZC26","GZP9","YGP23","SCC12","YNC12","SCP7","SCP9","GZC9","GZC14","YGP41","GZP16","GZH26","SCP22","YNC31","SCC1","YGE1","YNH12","SCP11","GZH34","YNE21","YGC31","YGC8","SCE23","SCC5","SCH1","YGC16","YGP46","YNE10","GZC1","YGC9","GZC37","YNP21","YGC2","GZH11","SCC11","GZC42","GZC46","GZE7","YGC41","SCE10","YNH8","GZE21","YGE22","SCC22","YNE2","SCC29","GZH23","GZH18","GZP25","YGE30","YGE18","GZE11","YGH45","YNE26","SCP17","YNH28","SCP10","GZH14","YNE27","YGC18","SCP20","SCC25","GZE25","YGE28","YGH10","SCE5","YGH12","GZP8","SCE29","YGE10","SCC17","YGC11","SCH18","YNE19","YNC17","SCE13","GZH33","SCH28","SCC10","SCH10","SCE1","YNC37","YGE19","GZP24","YGC12","YNE15","SCC3","GZP13","YNH17","GZE23","YNC45","YGH48","GZE2","GZE18","YGC47","YNE3","YGP30","YNH13","GZH16","GZC38","GZE9","YGE9","GZE17","YNP7","YGH1","YGE26","GZH10","YGH6","GZH30","GZC36","SCH30","GZE22","GZP12","YGH28","YNC43","YGH17","YGE6","SCE15","YGE14","YNP19","YNE22","GZH5","GZC33","YNE8","YGH27","GZE27","GZP23","YGH37","YGE27","YNP23","YGH19","GZE5","SCE2","YGE23","GZH31","SCC28","GZH27","YNP28","YNH19","SCE25","SCC23","YGC39","SCP19","YGC51","SCH21","YGH20","YGE21","SCC19","YNP34","GZE12","GZP29","YGP50","YNC9","YGC4","YNE14","GZC12","YGP36","GZC43","YNC46","YNE25","YNP17","SCC20","GZP5","SCE24","YNH26","YNP36","YNP29","SCH12","YNC35","SCE8","SCC24","YNP30","YGC15","YNP13","YNC32","GZH28","SCE16","SCC16","YNP15","GZH36","SCP24","SCH22","YNH3","YGP31","YGH43","GZP27","YNH1","GZP17","SCH7","YNH25","GZC44","YGC43","YGC38","SCH5","GZE20","SCP6","YNE4","YGE11","YNP33","GZE10","YNC24","YGH39","YNE30","YNE5","SCE21","SCE18","YNE20","GZH17","YNP25","SCH25","YGE5","YNH16","GZE28","YGC52","GZC40","YNP37","YGC27","SCC15","SCP5","GZH20","YNP32","GZP10","YGP18","YNE11","YNC29","YGC48","GZC27","YGC45","SCH2","GZC18","YGH34","GZP7","YNP5","GZP1","SCH9","SCE4","YNP24","SCC8","GZC30","YNP10","GZC32","YGP44","YNH2","YGE13","SCP30","GZC5","SCH6","YNC44","SCE14","SCP1","GZC13","YNE16","SCC30","YGC5","YNH20","SCE9","YGC50","GZE26","GZC25","YNC47","GZP18","YNP22","GZE15","YNC41","SCH14","GZH21","YGH16","YGH40","SCH26","YGC53","SCH20","YNP4","GZH19","SCE12","GZP21","YGH30","GZC20","SCH8","YNP3","YGE29","YNP14","SCH27","GZC3","GZE6","YGH41","YNH15","YNP9","SCE22","GZH6","YNC26","SCP28","YNP11","SCP23","YNP16","YNE23","SCP25","YNC7","GZE8","YNP8","YGE2","SCH17","YGP32","GZP3","YGE15","YGE8","YGP2","GZH35","YGP39","YNH9","GZP2","GZE16","YGH25","GZE13","YGP34","GZE14","YNH7","SCE11","SCP8","YNC36","YNH6","SCP3","YGC14","YGP24","YGH38","YGC7","YGP38","YNH27","YGC1","SCH4","GZH12","SCE26","YNH14","YNE7","YNH18","SCC26","YNE9","SCC21","YNE28","SCC14","SCP2","YGP43","YNC3","GZP30","YGH31","YGP40","SCH13","GZP4","YNE18","GZE4","YNP12","YGP45","YNP31","GZE3","YNC25","SCP27","SCP15","YNH22","YNC15","GZE1","YGP49","SCP16","YNH23","YNH21","SCC13","YNH5","YGC25","YGP3","GZE19","YGP1","GZC16","YGP26","SCC2","SCP18","GZP11","SCP4","GZP20","SCE20","SCP13","YGH11","SCP14","GZP19","SCH24","YNE6","SCE28","YGH14","GZE24","YGE16","YGP35","Total"
"rpoB2",0.129977287440064,0.0967746281526191,0.074577170593652,0.104437312140201,0.0974045115737166,0.103637783251444,0.163554400977995,0.119111570247934,0.0955394783658771,0.113630340684903,0.0990631994915301,0.104675631732033,0.0777569626576745,0.134587407038141,0.158928851618752,0.0818811033562111,0.17847184411556,0.0859901675056669,0.169242507873632,0.0908880787077417,0.0935381600643635,0.154168297455969,0.0810448797206134,0.0956243702461542,0.14178021978022,0.158181476610934,0.100594406860832,0.0934648254550722,0.100763665038806,0.125521618683592,0.114172616150143,0.0859921355558508,0.0714686707714596,0.105187099806145,0.0915138918143413,0.0685550680042969,0.0810110955542508,0.1775408861706,0.112104871519825,0.0857559665574387,0.0612707249183105,0.107185570424044,0.0882920024523088,0.0782548058346213,0.0773102289850061,0.0860172379580181,0.145346578611466,0.0904192839997957,0.0988471716669877,0.117173447537473,0.0966040613771731,0.116486732984071,0.10916784203103,0.115498190417314,0.115195865107155,0.121065916147334,0.0869774097396928,0.0291338320372214,0.105613362138648,0.0813650750149562,0.0741963449734716,0.0842567549054529,0.141321044546851,0.0792299533729563,0.118149020860791,0.0922138734618316,0.083700523245625,0.102859066008702,0.0858246219183405,0.109344146153962,0.0912265311945084,0.107441541034815,0.142467505220145,0.106160795809506,0.121018397748335,0.110398055241544,0.150503396683823,0.13485633724509,0.0786158209352231,0.0845712716405829,0.108381521418589,0.0987487336165789,0.104577854908766,0.12285780884206,0.126207110326903,0.0993335647344672,0.101675339966385,0.121060049785739,0.110541571743439,0.10606071085229,0.150758744559836,0.0914722134234329,0.110453508525305,0.080459644022708,0.111423430433303,0.0778534810961589,0.0893867107845023,0.15700885148484,0.0891396931854149,0.107480763820683,0.0759708507894921,0.149773155580373,0.0802876476107113,0.0976471785572199,0.176491855685797,0.0933435868462078,0.0755990511442421,0.089151186279558,0.112903397196808,0.1596881780921,0.107329842931937,0.100483166317207,0.1113607495527,0.0912044413463454,0.0854432928021719,0.102603213985076,0.0974806730331969,0.101920349306116,0.0853690421510087,0.141236442844393,0.0824785282374539,0.163036190148715,0.101809333724138,0.151893058319088,0.176646880256772,0.101620611444308,0.139969714080386,0.0833024023754976,0.0800326512439011,0.0960005132247008,0.0995838264143151,0.162053015222902,0.167166905911523,0.151761140489223,0.0818176733058815,0.164580502110006,0.0927033310216383,0.087284674576978,0.103055524603586,0.0863361599419014,0.128366523379244,0.0809467270331276,0.110169865864372,0.0876207065784653,0.168785271532982,0.16375217916052,0.0497323795708069,0.110114839466152,0.0769188587472102,0.106490715189931,0.178360504238084,0.153681080886672,0.087800597345814,0.0800643332178936,0.0933027115960177,0.163328262339419,0.0975155931553017,0.182308946746893,0.0812251423223895,0.0824196537132117,0.0850164732846297,0.0999943152748565,0.158387961859356,0.0711233467832325,0.178120069890923,0.0978526084522514,0.105651604519659,0.16766652076521,0.117149765197921,0.127926156188543,0.0833787777275725,0.151003585241227,0.10981302055849,0.100532188659023,0.171070277392184,0.174801560347003,0.105441163791414,0.100015485126904,0.109905286283375,0.102960415209769,0.100741084746563,0.0859578438006192,0.177496178470945,0.17101064320366,0.185359985193411,0.108354103717319,0.0932161633881823,0.164379015958249,0.106763242214646,0.102205294526736,0.103091988588172,0.0806583693717472,0.0807037705904887,0.177460362300929,0.104944431491412,0.0947160188806023,0.087344308671565,0.081452681019355,0.158071931087325,0.125590429901424,0.154493138556884,0.10158651268033,0.167227005603389,0.0940985763285251,0.0912493512662403,0.161128785200895,0.0690973903402592,0.184119801766861,0.126503025930234,0.0606261226584552,0.165671728294888,0.0825907936936873,0.0973570921899078,0.180851585085012,0.119764858359563,0.183859798440915,0.116165735409287,0.0823422543568094,0.0779642014786193,0.117647058823529,0.0844297701206494,0.162326073805203,0.0915278690813471,0.0858467248269437,0.116976390086405,0.106391879316674,0.0962081326313431,0.0816025396078892,0.186030036837631,0.0797707459626748,0.107117197924058,0.166553552492047,0.108295623926368,0.0919486862016784,0.0904788701836697,0.073288409703504,0.152837656891452,0.0588976530599881,0.0970436496609166,0.120295490937471,0.106188726951793,0.148669961952457,0.0815671454913834,0.111920557174448,0.129548525297541,0.180158490109491,0.0827967328593963,0.123824106385596,0.0760456080134848,0.0906418336091258,0.0868416951337144,0.168798228065161,0.0952033583856181,0.0880089753297363,0.0792961755954298,0.115111607994343,0.0946008834200978,0.092806689519061,0.158915472377607,0.0920274616195506,0.105846504806909,0.0921918869203214,0.108903699906007,0.0847349403553928,0.0940880582565139,0.104034970830557,0.112204724409449,0.113205768686964,0.0832706387507569,0.103785245124214,0.0991341853712299,0.0902304409672831,0.103442705051778,0.0862458791609534,0.0831486069457122,0.08952413011932,0.159105363578546,0.128174890247649,0.13812559950347,0.167857083395768,0.116100076579327,0.157918149466192,0.0922737081248502,0.104002124774592,0.169470814926215,0.137460570498253,0.0906488354497679,0.154292786529558,0.162840399862117,0.0934417206486303,0.0970226606619487,0.0933024347549332,0.159950663290076,0.0921613398018476,0.160421749738585,0.0885842006168205,0.0887563537783802,0.108238403306369,0.0935060368069394,0.0881734231825151,0.107128668964052,0.104050506439035,0.109317870879914,0.100205573416397,0.110695072986049,0.147827191061169,0.0793364789657437,0.096585220055294,0.10369223966394,0.10754488166715,0.0869417593102277,0.0971776839264756,0.0580669619697514,0.100988017103341,0.110962129425879,0.10819997452383,0.10117251736939,0.0796104964053964,0.0875548764741327,0.100706831224657,0.0912529739660297,0.106173822607717,0.141078408532008,0.101876246795541,0.083026730557155,0.167932919484851,0.124357592269547,0.0949376337800548,0.0999362175448422,0.0888051724048894,0.17091773715415,0.120263510054516,0.139421472478496,0.161391916509711,0.0825704982490631,0.098422052411173,0.0900815308941446,0.120755583918315,0.109502394930855,0.176629716261568,0.0938251921985954,0.0568381727975332,0.125299642041973,0.0731140340225036,0.18093536995976,0.0782219486696747,0.0991890463139662,0.0823362567416549,0.06308734352282,0.0904199475065617,0.100230979836085,0.0980314821275972,0.104557780559032,0.102703368381716,0.0895139320208085,0.132559148625194,0.0943866191695425,0.076371933251385,0.0832844014147014,0.0806123798282947,0.0976487721445159,0.185221402606237,0.0858988365243746,0.091011873619991,0.0685423193625577,0.153979288248083,0.109417631722549,0.0909192625556262,0.0887286036424057,0.0916280019843007,0.106355495251018,0.0934651629847057,0.124820416680405,0.0815585955769359,0.115729849595064,0.0727809238899527,0.159239914199498,0.100509997266188,0.098264769824086,0.161777066239744,0.118062293523563,0.132185542041805,0.0826827215640577,0.117495511712407,0.114535497795738,0.169142857142857,0.169170180880354,0.0962484977916581,0.101980055219022,0.0935195201101387,0.095773936160474,0.130587091019893,0.170701674246788,0.0661253042106422,0.173688224527151,0.116937430375046,0.173303487276155,0.0872015312894407,0.171695392796201,0.10922910899451,0.110338696698139,0.0753184031467589,0.108367511332705,0.0941570468479502,0.100389361447227,0.0770303455534117,0.0944905798943592,0.107528966410137,0.0750789816019327,0.0680043925326944,0.0825693158252082,0.0866603286070072,0.182901001031805,0.0731117741311675,0.145760629468429,0.0996993544964188,0.0820635976968259,0.166304258971634,0.0755933658673349,0.140959845530418,0.0913478647686833,0.110609719215204,0.113542012620392,0.0970405735346718,0.104934750053484,0.0845035894209122,0.109555734764868,0.0801195408544454,0.101104207638637,0.160732724004742,0.156152837610039,0.108379135342304,0.0727143526615475,0.0919336033282777,0.18433363894962,0.0853580603249438,0.102909660618192,0.0988678494822223,0.0912629928728576,0.0879480725730958,0.145440165385037,0.106874923133686,0.0884713314210204,0.0895492468355639,0.0863532822530545,0.0738437916147346,0.0858386455895214,0.0820676303719854,0.0921978662363278,0.183305716652858,0.0901100938695098,0.0962900358464722,0.0972906123378842,0.115892477333275,0.124979637050793,0.113315212803674,0.10488623145914,0.122158095950038,0.192033270261747,0.100877490404568,0.0878840999453781,0.121390587128749,0.0873251459200074,0.110349653724572,0.105095750262329,0.167528689187005,0.0832630437402097,0.164538931324894,0.149299862149024,0.118507257645545,0.101640636474987
"parY",0.0758456862594498,0.0671750377236473,0.0600831352065634,0.0873315385007269,0.107005993907831,0.0731266473123196,0.114150366748166,0.101855530832804,0.0677434310543737,0.0993282210266398,0.0852571365407467,0.0883852828710397,0.0629865534324133,0.0921937472658277,0.125734409595704,0.0736102848353817,0.126268375983765,0.0473204560460588,0.117000551965973,0.0895361616020654,0.0769494252690442,0.124618395303327,0.061950933819223,0.0695539251170387,0.108340659340659,0.116006011647567,0.0539312548544568,0.0845203032205108,0.0927050620477844,0.0776291334993162,0.097710124939153,0.0557942448804831,0.0910720753350235,0.067156200434706,0.0872614983526943,0.0628243176811172,0.0611158785360493,0.115976762467166,0.0774456653040714,0.0542971923057795,0.106469805155513,0.0955686709908646,0.0588776244591149,0.0710128477588872,0.0735740928290887,0.0890110174536482,0.12045618513791,0.0792196517031817,0.0626299086457055,0.097418726883395,0.0671668644900721,0.0650341838646503,0.0970985291154544,0.10118658207943,0.119875738971499,0.0805635596059773,0.0678172735678973,0.158113315097699,0.0700880325676411,0.0710010126768425,0.0825467281617367,0.065969680719897,0.0924950625411455,0.0706889996197795,0.0899696473501338,0.0709354241533268,0.0602859074180708,0.0753104991910599,0.0641162415768826,0.09776759470011,0.0689724186975425,0.0940992722398839,0.126392455016834,0.0923350473352876,0.105563945905128,0.0773251568111564,0.125772281974509,0.126248485931574,0.0435548398460106,0.071168654715488,0.114369238264973,0.068238838587167,0.115137610181291,0.100335453707051,0.0835499177376666,0.080423464074974,0.0958781603616721,0.0728201689077827,0.0793697097664426,0.0713134652492963,0.12851451861745,0.0845974260608407,0.0953033414357248,0.0688807832597428,0.0814715751592666,0.0769770816841946,0.0888913470047324,0.108737924490145,0.0622283120390069,0.0820134937047475,0.0607536117255954,0.11160745445662,0.0931343001955039,0.0843333364173829,0.129585933932105,0.0744269018696967,0.079010195233566,0.0865885055650176,0.0875917838205447,0.102065418307482,0.0887333255136968,0.0789756032566392,0.0923009683543439,0.10459403837217,0.0943701181423921,0.0548807888757381,0.0937750925745469,0.106265817504241,0.0883969897184044,0.109818632863907,0.0904381651753046,0.125745723373163,0.0743366784373386,0.105750637558501,0.121464065430499,0.082784142129723,0.102818130486115,0.0689675032957469,0.0411696318695929,0.0679335374012501,0.0996394221223264,0.116828251872431,0.117111910665349,0.112116151776603,0.0701097643358419,0.110888586891734,0.0898377015645377,0.0633248737418689,0.0853531512065616,0.063787370684438,0.11033862619528,0.0617712424270101,0.0761181649971288,0.0588101113576509,0.117698214450921,0.115555853560413,0.110829873443049,0.128246025450909,0.0666589895865892,0.0968097410817555,0.120543514360389,0.117667509860573,0.0789943652430951,0.0704730487253688,0.0712180001909179,0.112576064908722,0.0951481123503582,0.124126037976344,0.0580051470014817,0.0872247678413091,0.0573114036801188,0.0522688612620964,0.126355780691299,0.0587732571172383,0.125091180511968,0.0966801516799932,0.0978853435935961,0.0943252915883519,0.0950822784456717,0.0936969133061248,0.0563302742763954,0.101388928097564,0.0881528911906951,0.0700759284118705,0.118415170693833,0.118598016573835,0.0731837313748697,0.0958160661878567,0.087384570506568,0.0628570884889656,0.0715424244451704,0.0876186668306986,0.11185449389663,0.123789496984118,0.120303535073108,0.095423089240709,0.06704243349631,0.108238559232556,0.0545079730794883,0.0777670174252715,0.0659400470805949,0.0806516015944883,0.0404367098998522,0.126822981037466,0.0990098702106163,0.0512747745303847,0.0812777494008094,0.0666090382610567,0.115825767953749,0.115347754654984,0.11436968176676,0.0920909792432348,0.117479841465081,0.0805384579241648,0.128519655533369,0.11142924472723,0.0952957357079202,0.112217194570136,0.0948831593362096,0.0959763920964845,0.119870754607627,0.113190775204272,0.0935413252452119,0.120927041991278,0.0986298833549343,0.117472967483606,0.0732629716646175,0.0856449758202983,0.0686602525005024,0.101596248080927,0.0563477483739636,0.123154869933454,0.0638943994228968,0.0757520924609805,0.0675918621929519,0.0869823192439364,0.0548280497367537,0.0599100555539226,0.117833191650137,0.0579640151981825,0.0954389065156566,0.109225874867444,0.101046728472218,0.0964025312972899,0.0925738848623325,0.0809119496855346,0.10433925339533,0.109483479335539,0.0903160671736642,0.113466636166691,0.0966056818452878,0.0949400019511561,0.106103307760603,0.101251369169405,0.0983340155672442,0.116556772125098,0.0628578837053523,0.101588144273163,0.0940830782862875,0.0787504841037919,0.0888214010420835,0.11835524435553,0.0879822681728432,0.10132925267694,0.0911854494866874,0.0938903902978658,0.0738681179996845,0.0641009660330321,0.127049724735436,0.0769642388925454,0.101238390092879,0.0617920418239907,0.0813588701309799,0.0608226501014701,0.0729048280506798,0.0836569868534378,0.0793884671601679,0.099672266653132,0.0550672514083344,0.0958279033468632,0.064803628579301,0.0569331436699858,0.0987576535969886,0.105931090818916,0.0772446067138987,0.0519949597186904,0.115630394621279,0.0895757563745553,0.106390315158582,0.117526597073073,0.0974560799785449,0.107540035587189,0.0754941690217242,0.0843200022366048,0.112228592912868,0.105272529932503,0.0883994846941905,0.122251592891958,0.112926577042399,0.0676521021211736,0.103460754878833,0.0672541374920433,0.131857605857422,0.0778569965375795,0.110578598814918,0.0913506520508704,0.0770721789223992,0.108609642883104,0.100474739186496,0.0807929546832103,0.0799296002365136,0.0527896894980537,0.0931345756255877,0.0969781124774307,0.0884321149029023,0.104318107270207,0.0483640983096547,0.0760218187252484,0.0883631807797185,0.0871444620523923,0.0644243580971587,0.0907318245247623,0.081858813200846,0.100631697489046,0.0978617207598494,0.0958440322072419,0.0687912509080213,0.0996393183687094,0.108759433014835,0.101210919323746,0.0870081188559431,0.115073984959309,0.111477828686806,0.0889295663261906,0.0830852859945153,0.113947311529077,0.0834943844450107,0.091894540484316,0.0574858822980352,0.1061644366179,0.128149703557312,0.0756401390298447,0.0984917806891949,0.109056102757279,0.0764330036247466,0.0778288650002159,0.0627720504009164,0.113618379068283,0.0772158741122239,0.122017695515102,0.0861274672822238,0.100581131031211,0.102700630278448,0.11450588263867,0.12143795680381,0.0430302180022719,0.0668671243199874,0.0620505563383703,0.116032483421398,0.0716410448693913,0.0614772007740946,0.101682316712429,0.0766322486441385,0.0995226851930492,0.0768980509301707,0.130629396181602,0.091251066829938,0.0664918248101436,0.0801573104286436,0.0596218172557509,0.100561417821527,0.116812992921069,0.114736518836625,0.0586986015908345,0.109689912919062,0.112155280924591,0.0747741466076517,0.072808645899555,0.107361763546081,0.10830488196329,0.0696824966078697,0.0789433029507184,0.0859503431513399,0.113437061535378,0.0718472811415349,0.0971789753051212,0.11923603621072,0.0736102338822953,0.0991768836700627,0.104662797678607,0.104089657420974,0.131953877744432,0.0892255238341857,0.0885847488701897,0.0959628719691403,0.110593406593407,0.114261318091521,0.0902575250750785,0.0692246672435818,0.0913817356244682,0.0557506472201574,0.0932395946420428,0.124287501737801,0.0623891694896599,0.115695546064674,0.0903314147790568,0.107846371347785,0.0586342276721886,0.116945991349092,0.0812180359405058,0.0987061356387797,0.0546241811924059,0.071439477300368,0.0934313080685521,0.0973792979513598,0.088576565514822,0.0669081716238737,0.0938196228944722,0.0876747403415309,0.0764550264550265,0.0717060260774379,0.0827933345387312,0.125862100175588,0.0815560712378216,0.105778405154949,0.0605270138827483,0.0630942391713203,0.0963949971388866,0.0551092108606324,0.104825904142478,0.0994661921708185,0.0718547926397803,0.093144580980848,0.0858539518633138,0.0993234329316123,0.0796618548950549,0.086662413788953,0.0494464443387896,0.0922636569753604,0.114459443955792,0.1039333208466,0.102141638764293,0.0918608319575598,0.0995755211800966,0.120977031760585,0.0642946924714436,0.0808396254591374,0.0836683381394094,0.0514774658463646,0.0817558289046649,0.108612237866282,0.0847182080924856,0.0693911754278532,0.0622243647263216,0.0783984690197871,0.0452957874633316,0.056598909070688,0.087973226336393,0.0961239615085769,0.127859919699191,0.0789152856646193,0.093803126123238,0.0879273591199779,0.109642341224039,0.0812563125142541,0.098970731405354,0.0791092697088256,0.0977129386281163,0.133120466729738,0.0816504595409563,0.0700367109993267,0.0819122381796477,0.0969301045087168,0.0670149529853688,0.0891592339979014,0.123500888960724,0.0651524280033739,0.119206595089294,0.115403032721468,0.0834481051321299,0.0853499851549814
